id_client,id_group,city,nflag_purchase,time_came
24361345,0,Brussels,0,14.02.2024
24359124,1,Ghent,0,25.03.2024
24361101,0,Ghent,0,20.01.2025
24361845,0,Antwerp,0,3.4.2021
24357220,0,Antwerp,0,6.3.2020
24357922,1,Antwerp,1,30.05.2025
24359474,1,Ghent,1,20.11.2024
24359893,0,Antwerp,1,12.1.2020
24361234,1,Antwerp,1,6.1.2021
24361863,0,Brussels,0,9.10.2020
24358601,0,Ghent,1,28.10.2025
24360637,0,Antwerp,0,17.08.2025
24358069,0,Antwerp,0,30.05.2024
24358291,1,Liege,0,15.06.2024
24357523,0,Brussels,0,12.3.2021
24359342,0,Antwerp,1,7.2.2020
24361533,1,Liege,0,12.2.2021
24357831,0,Liege,0,22.05.2024
24362276,1,Ghent,0,17.07.2024
24361513,1,Brussels,1,21.06.2025
24362627,0,Antwerp,1,29.09.2025
24358572,0,Antwerp,1,8.10.2021
24363043,0,Leuven,0,8.9.2021
24359079,1,Brussels,0,20.12.2025
24360916,0,Antwerp,0,6.7.2020
24360387,0,Antwerp,0,6.5.2021
24361755,0,Antwerp,0,15.05.2025
24357014,0,Liege,0,16.01.2024
24360579,1,Brussels,0,30.10.2025
24360544,1,Antwerp,0,17.09.2025
24362646,1,Brussels,0,6.7.2021
24362190,0,Antwerp,1,1.11.2020
24362151,1,Brussels,0,9.7.2020
24359177,1,Ghent,0,14.07.2025
24361848,0,Ghent,0,5.8.2020
24357807,0,Antwerp,0,26.02.2025
24362785,1,Leuven,0,9.8.2020
24360242,0,Ghent,1,11.4.2020
24357436,1,Antwerp,0,1.12.2021
24359118,0,Liege,0,25.05.2025
24360043,0,Liege,0,13.09.2025
24360825,1,Ghent,0,2.9.2021
24362098,0,Ghent,1,23.08.2025
24358774,1,Brussels,1,26.07.2025
24362823,1,Leuven,0,1.1.2020
24362939,1,Leuven,0,15.09.2025
24360501,0,Liege,0,14.08.2025
24357813,0,Antwerp,0,12.11.2021
24361500,0,Brussels,1,25.04.2024
24360752,1,Ghent,1,23.08.2025
24363015,1,Leuven,0,25.11.2025
24356850,1,Brussels,1,16.02.2025
24362122,0,Brussels,0,22.04.2025
24358939,1,Ghent,1,26.11.2025
24356883,1,Brussels,1,2.8.2020
24357010,0,Antwerp,0,21.12.2024
24360654,0,Brussels,0,20.02.2025
24361281,0,Antwerp,0,30.09.2025
24356798,1,Antwerp,1,28.06.2025
24359758,0,Brussels,0,23.04.2025
24358244,0,Antwerp,1,4.1.2021
24357475,0,Ghent,0,18.02.2024
24358822,1,Antwerp,0,6.5.2021
24357540,0,Liege,0,25.03.2024
24362666,0,Liege,1,17.01.2024
24360928,0,Ghent,1,16.04.2025
24357798,1,Brussels,1,1.1.2021
24358769,1,Liege,0,7.5.2021
24359443,0,Antwerp,0,4.10.2021
24359070,1,Brussels,0,11.10.2021
24359739,0,Brussels,1,19.06.2024
24356799,0,Brussels,0,18.11.2025
24358703,1,Ghent,0,22.03.2024
24357118,1,Brussels,1,9.8.2021
24358093,0,Antwerp,0,10.8.2020
24361347,1,Brussels,1,3.4.2021
24360808,0,Brussels,0,8.3.2021
24361284,0,Ghent,0,10.1.2020
24360873,0,Brussels,0,21.03.2025
24361932,1,Brussels,0,22.02.2024
24359201,0,Ghent,1,15.07.2025
24362158,0,Brussels,0,10.3.2020
24361446,0,Brussels,0,17.09.2024
24356797,1,Brussels,1,23.02.2025
24362010,1,Ghent,1,25.09.2025
24357505,0,Antwerp,0,28.04.2025
24362466,0,Antwerp,0,6.6.2021
24360711,0,Brussels,1,3.11.2020
24362301,0,Brussels,0,23.05.2024
24359191,0,Brussels,0,12.9.2020
24361301,1,Brussels,1,4.5.2021
24361550,0,Brussels,0,5.5.2021
24356916,1,Antwerp,1,9.6.2020
24358505,1,Brussels,0,13.10.2025
24358664,1,Brussels,1,2.9.2021
24359687,1,Liege,1,17.06.2024
24358828,1,Liege,0,16.05.2025
24358428,1,Brussels,1,10.4.2021
24360006,0,Brussels,1,16.06.2025
24362049,1,Ghent,1,13.12.2025
24362817,0,Leuven,0,11.6.2020
24357163,0,Antwerp,0,30.07.2024
24362326,1,Brussels,0,21.08.2025
24361577,1,Brussels,0,27.09.2025
24360008,1,Antwerp,1,15.02.2025
24362242,1,Liege,0,14.08.2024
24360490,1,Ghent,1,30.05.2025
24359265,0,Ghent,0,13.05.2025
24361508,1,Brussels,0,24.01.2025
24359550,0,Liege,1,30.04.2024
24358390,1,Antwerp,0,23.04.2024
24361794,0,Liege,0,23.04.2025
24359584,0,Brussels,1,18.07.2024
24356882,1,Brussels,1,6.1.2021
24358683,0,Brussels,0,29.01.2025
24359872,0,Antwerp,1,7.12.2021
24361684,1,Ghent,1,22.09.2025
24362429,0,Liege,1,18.05.2025
24359500,0,Liege,1,25.11.2025
24363163,1,Leuven,0,20.01.2025
24358669,0,Antwerp,0,2.4.2020
24359164,1,Brussels,0,7.2.2021
24361966,0,Brussels,1,5.7.2021
24357349,0,Brussels,0,22.05.2024
24362748,1,Leuven,0,1.11.2020
24358005,1,Brussels,0,14.01.2024
24359294,1,Antwerp,1,3.3.2020
24357600,0,Liege,0,3.4.2021
24358895,0,Liege,0,25.02.2025
24361121,1,Antwerp,0,12.1.2020
24362322,1,Brussels,0,23.08.2025
24357587,1,Brussels,0,6.12.2020
24361014,1,Brussels,0,23.01.2025
24362644,0,Brussels,1,24.06.2024
24361781,0,Antwerp,1,16.07.2024
24361951,1,Antwerp,0,29.11.2025
24357117,1,Liege,1,2.6.2020
24362387,0,Brussels,0,24.01.2024
24359381,0,Brussels,0,29.07.2024
24362176,1,Liege,0,13.05.2024
24361260,0,Liege,0,11.10.2020
24360932,0,Brussels,0,18.11.2024
24357740,0,Antwerp,1,21.01.2024
24360318,1,Antwerp,0,18.02.2025
24361140,1,Brussels,0,28.01.2025
24359010,1,Liege,0,12.2.2020
24357665,0,Brussels,0,26.11.2025
24358565,1,Brussels,0,6.1.2021
24358768,1,Brussels,0,31.05.2025
24357766,1,Brussels,1,7.7.2020
24359305,1,Antwerp,0,31.10.2025
24360089,0,Liege,1,13.04.2025
24360648,1,Ghent,0,19.05.2024
24357185,0,Brussels,0,25.06.2024
24361828,0,Ghent,0,18.09.2025
24358940,1,Brussels,0,8.2.2021
24359952,0,Antwerp,0,30.08.2025
24356857,1,Ghent,0,11.11.2020
24361261,1,Antwerp,0,27.02.2025
24358333,1,Antwerp,0,9.4.2020
24361191,1,Brussels,0,25.01.2025
24359682,0,Ghent,0,24.10.2024
24356795,1,Antwerp,0,6.9.2020
24362931,1,Leuven,1,2.9.2021
24361105,0,Brussels,0,12.10.2021
24362781,1,Leuven,1,7.3.2020
24359644,0,Antwerp,0,3.4.2021
24359047,0,Antwerp,0,26.04.2025
24359397,0,Liege,0,14.06.2025
24361417,1,Ghent,0,21.10.2025
24358518,1,Brussels,0,11.11.2020
24357916,0,Liege,0,14.02.2024
24362786,0,Leuven,0,13.12.2024
24362610,1,Antwerp,0,27.05.2025
24358531,0,Liege,0,28.09.2025
24363012,0,Leuven,0,23.02.2025
24358111,1,Antwerp,0,25.06.2024
24357202,0,Antwerp,0,9.12.2021
24360519,1,Brussels,0,5.4.2021
24362273,0,Liege,0,10.8.2020
24358918,1,Brussels,0,13.12.2025
24358519,0,Antwerp,0,12.12.2021
24363117,0,Leuven,0,26.12.2025
24363120,0,Leuven,0,27.10.2025
24359573,1,Antwerp,0,26.11.2025
24357370,0,Brussels,0,6.10.2021
24358307,1,Brussels,0,11.12.2020
24360390,1,Antwerp,0,4.7.2021
24358469,0,Ghent,0,29.05.2024
24357875,1,Brussels,0,9.2.2020
24358334,0,Ghent,0,30.08.2025
24361553,1,Brussels,0,5.8.2021
24359666,0,Ghent,0,6.10.2020
24358698,0,Brussels,0,7.4.2021
24359091,0,Liege,0,23.04.2024
24359519,1,Brussels,0,28.10.2025
24361975,0,Antwerp,1,26.12.2025
24359936,0,Ghent,0,8.6.2021
24362626,0,Antwerp,0,8.2.2020
24360147,1,Brussels,0,3.6.2020
24357394,1,Brussels,0,2.2.2021
24357195,0,Brussels,0,5.3.2021
24357449,0,Brussels,0,6.9.2021
24357975,0,Liege,0,30.05.2025
24363058,0,Leuven,0,14.03.2025
24357322,0,Antwerp,0,4.9.2021
24362315,1,Brussels,1,10.9.2021
24358464,0,Brussels,0,5.12.2021
24357580,0,Brussels,0,9.6.2021
24359423,1,Antwerp,1,25.02.2025
24361768,0,Brussels,0,3.5.2021
24361287,1,Liege,0,11.9.2020
24360237,1,Antwerp,1,26.05.2025
24358633,0,Antwerp,0,6.8.2021
24360211,0,Brussels,0,25.01.2024
24360401,0,Brussels,0,6.3.2021
24362442,0,Antwerp,0,23.10.2025
24361200,1,Antwerp,0,7.8.2021
24362987,0,Leuven,1,7.4.2021
24357416,0,Liege,1,15.06.2025
24357336,0,Brussels,0,27.04.2025
24360745,1,Antwerp,1,3.10.2021
24362304,0,Brussels,1,26.11.2024
24360380,1,Brussels,0,5.4.2020
24359561,1,Ghent,1,31.03.2024
24358988,1,Liege,0,19.03.2024
24358511,0,Ghent,0,27.10.2025
24361847,1,Brussels,0,31.01.2024
24360150,0,Ghent,0,19.03.2025
24357489,1,Brussels,0,22.07.2025
24359788,0,Brussels,0,12.11.2021
24357297,1,Brussels,0,28.03.2025
24357823,1,Liege,0,26.02.2024
24357147,0,Liege,0,23.03.2025
24358863,0,Brussels,0,11.8.2021
24357847,0,Liege,0,11.6.2021
24362028,1,Antwerp,1,19.05.2025
24362221,1,Brussels,1,8.3.2021
24358286,1,Antwerp,0,27.04.2025
24357086,0,Brussels,0,16.01.2025
24362623,0,Antwerp,0,15.09.2025
24357234,0,Antwerp,0,3.9.2021
24358862,1,Brussels,0,22.12.2024
24362655,1,Brussels,0,2.5.2021
24358626,0,Antwerp,0,13.01.2024
24363165,0,Leuven,0,28.02.2025
24359774,0,Brussels,0,29.04.2025
24358035,0,Ghent,0,30.03.2025
24361015,1,Ghent,1,29.11.2025
24360953,1,Brussels,0,4.2.2020
24361723,1,Antwerp,0,1.2.2021
24358246,1,Brussels,1,9.2.2021
24361388,0,Liege,1,22.11.2025
24358581,0,Brussels,0,29.11.2025
24358662,0,Liege,0,15.09.2024
24362171,1,Ghent,0,13.09.2025
24360820,0,Liege,0,19.05.2024
24362749,1,Leuven,0,27.10.2024
24360968,1,Brussels,1,15.09.2025
24361466,0,Antwerp,0,28.10.2025
24357506,1,Antwerp,0,7.1.2021
24358553,1,Ghent,1,11.5.2021
24359045,0,Brussels,0,5.7.2020
24356853,1,Antwerp,0,18.09.2024
24359353,0,Liege,0,3.9.2020
24358908,1,Ghent,1,27.01.2025
24356987,0,Brussels,1,21.04.2024
24356971,1,Liege,1,24.03.2024
24357081,1,Antwerp,1,9.8.2021
24360575,1,Brussels,0,9.2.2021
24362485,0,Brussels,0,19.04.2024
24357886,0,Brussels,1,7.9.2021
24359968,1,Ghent,0,15.10.2025
24362802,0,Leuven,0,16.09.2024
24360434,1,Ghent,1,15.05.2024
24359082,1,Antwerp,1,15.08.2024
24362457,0,Antwerp,0,5.9.2021
24361953,1,Ghent,1,26.05.2024
24361741,0,Ghent,0,24.05.2025
24358948,0,Liege,0,1.10.2020
24360072,1,Antwerp,0,17.02.2024
24358705,1,Brussels,0,6.2.2021
24360248,1,Liege,0,10.10.2020
24361886,1,Brussels,0,19.11.2025
24359579,1,Brussels,0,12.11.2020
24360169,0,Liege,0,3.5.2021
24359195,1,Ghent,0,1.2.2021
24361757,0,Ghent,1,27.12.2025
24358713,1,Brussels,0,28.05.2024
24357714,1,Liege,0,6.6.2021
24357141,0,Ghent,0,24.03.2025
24361900,1,Brussels,0,24.11.2025
24357094,1,Ghent,0,19.06.2024
24360339,1,Brussels,1,19.05.2025
24362771,1,Leuven,0,2.11.2020
24357427,1,Brussels,0,16.08.2024
24359869,1,Brussels,0,27.01.2025
24360201,0,Antwerp,0,27.06.2025
24361599,1,Antwerp,1,7.12.2020
24357771,0,Brussels,0,6.3.2021
24356810,0,Antwerp,0,31.01.2025
24362778,0,Leuven,0,12.6.2020
24357684,0,Ghent,0,2.8.2021
24362149,1,Brussels,0,9.6.2020
24356992,0,Antwerp,0,5.6.2021
24361683,1,Brussels,0,18.03.2025
24358313,0,Brussels,1,28.05.2025
24357199,1,Ghent,0,23.01.2024
24362726,0,Leuven,0,11.3.2020
24358757,1,Ghent,0,7.4.2021
24359285,0,Liege,1,30.10.2025
24358305,1,Antwerp,0,4.4.2021
24356844,0,Ghent,0,17.01.2024
24361799,0,Liege,0,15.11.2025
24359157,1,Liege,1,26.12.2024
24358847,1,Brussels,0,30.08.2024
24358297,1,Ghent,0,29.05.2025
24362671,0,Liege,0,17.11.2024
24357500,0,Brussels,0,7.1.2020
24358364,1,Ghent,0,5.4.2020
24358699,1,Antwerp,0,6.6.2021
24362755,0,Leuven,0,13.09.2024
24357760,1,Brussels,1,12.3.2020
24359507,0,Liege,0,21.11.2024
24362271,0,Antwerp,0,13.09.2024
24360444,0,Antwerp,0,1.4.2020
24359646,0,Ghent,0,3.3.2021
24357616,1,Ghent,0,25.08.2025
24362848,0,Leuven,1,31.05.2024
24360621,1,Liege,1,3.4.2021
24362783,0,Leuven,0,8.11.2020
24357950,1,Brussels,0,16.08.2025
24361367,1,Brussels,0,12.4.2021
24363108,1,Leuven,1,18.09.2025
24360245,0,Ghent,1,3.2.2021
24362976,1,Leuven,0,15.01.2025
24361256,0,Antwerp,1,23.05.2024
24358885,0,Ghent,1,8.5.2020
24357663,0,Antwerp,1,23.04.2024
24358673,1,Brussels,0,13.04.2024
24361893,0,Brussels,0,17.12.2024
24357352,1,Brussels,0,23.08.2025
24361815,0,Brussels,0,30.04.2025
24361651,1,Liege,0,22.03.2024
24360846,1,Liege,0,17.12.2024
24362838,0,Leuven,0,14.11.2024
24359289,1,Brussels,1,5.7.2021
24358140,0,Brussels,0,7.9.2020
24358371,0,Antwerp,0,5.7.2021
24359695,1,Brussels,1,24.09.2024
24361220,0,Antwerp,0,12.9.2020
24360029,1,Ghent,0,15.12.2025
24359300,0,Liege,1,19.05.2025
24362477,1,Ghent,0,6.2.2021
24356974,1,Antwerp,1,21.11.2025
24361962,0,Brussels,0,6.6.2020
24360797,0,Antwerp,0,13.06.2024
24361937,1,Liege,1,21.02.2025
24357764,1,Brussels,1,23.06.2025
24356891,1,Brussels,1,4.1.2020
24361243,1,Ghent,0,12.5.2020
24358030,1,Brussels,0,17.01.2025
24362820,1,Leuven,0,4.10.2020
24360016,0,Antwerp,0,1.7.2021
24361259,1,Liege,1,3.8.2021
24357841,0,Ghent,0,12.10.2021
24359514,0,Antwerp,0,16.08.2025
24359910,1,Brussels,0,5.1.2021
24358137,0,Brussels,0,13.05.2025
24359866,1,Brussels,0,8.9.2020
24361512,1,Ghent,0,28.03.2024
24362129,0,Brussels,1,23.08.2024
24359093,0,Brussels,1,9.5.2020
24358932,0,Brussels,0,18.11.2025
24359006,0,Antwerp,0,22.01.2025
24357963,0,Ghent,0,8.5.2020
24361475,0,Liege,0,5.2.2021
24360186,0,Antwerp,0,2.2.2021
24359488,0,Brussels,1,24.04.2025
24359529,0,Antwerp,0,20.10.2024
24361725,1,Liege,0,22.05.2025
24359610,1,Antwerp,0,28.05.2024
24357995,0,Brussels,0,23.01.2025
24356989,1,Brussels,1,22.02.2025
24360580,1,Ghent,0,19.11.2024
24357994,1,Ghent,1,24.01.2025
24358692,0,Antwerp,0,26.08.2025
24358996,1,Ghent,0,3.5.2021
24357437,0,Ghent,0,2.8.2021
24357476,0,Antwerp,0,24.07.2025
24360304,0,Brussels,0,17.12.2025
24362394,1,Antwerp,0,7.11.2021
24362691,1,Antwerp,1,5.6.2021
24362585,0,Brussels,0,29.04.2025
24358279,1,Ghent,0,27.06.2025
24361621,1,Ghent,0,19.02.2024
24357515,0,Ghent,0,15.10.2025
24362583,1,Antwerp,0,20.08.2024
24360900,0,Brussels,1,28.12.2024
24359770,0,Brussels,0,13.05.2025
24360947,0,Liege,1,18.09.2024
24362087,1,Brussels,0,10.9.2021
24358717,0,Brussels,0,26.04.2025
24361469,0,Liege,0,11.12.2020
24358523,0,Antwerp,0,26.11.2025
24357412,0,Brussels,0,22.03.2025
24361887,0,Ghent,1,15.01.2025
24360384,1,Ghent,1,13.12.2024
24358873,0,Brussels,0,7.1.2021
24358899,0,Antwerp,1,2.7.2021
24362486,0,Ghent,0,5.4.2021
24357976,0,Ghent,0,25.04.2025
24358398,0,Brussels,0,14.11.2025
24358754,0,Brussels,0,28.05.2024
24361950,1,Brussels,0,28.11.2025
24360725,1,Ghent,0,10.5.2021
24360553,1,Ghent,0,31.07.2025
24359574,1,Antwerp,0,16.08.2025
24356794,0,Brussels,0,28.06.2025
24358249,1,Brussels,0,30.04.2025
24356808,0,Brussels,0,12.9.2021
24362956,0,Leuven,0,20.11.2025
24356871,1,Ghent,0,30.08.2025
24358162,1,Brussels,0,14.04.2024
24361902,1,Brussels,0,22.04.2024
24362510,0,Liege,0,27.04.2024
24357275,1,Antwerp,1,24.01.2025
24357535,0,Brussels,0,27.07.2025
24359971,1,Liege,1,1.9.2020
24361714,1,Antwerp,0,16.08.2025
24359576,0,Ghent,0,13.03.2025
24356889,0,Liege,0,27.07.2025
24362340,1,Ghent,1,9.9.2021
24361489,1,Antwerp,1,4.1.2021
24361379,1,Ghent,0,15.02.2024
24360442,1,Brussels,0,8.6.2021
24361739,0,Ghent,1,27.06.2025
24358866,1,Brussels,0,18.04.2024
24357365,0,Antwerp,0,3.4.2020
24360929,1,Brussels,0,11.8.2021
24358017,1,Brussels,0,20.03.2025
24360823,1,Liege,1,22.11.2024
24357159,1,Antwerp,1,5.9.2020
24359607,0,Brussels,1,16.10.2025
24360607,0,Antwerp,0,16.09.2024
24358029,0,Brussels,0,30.03.2025
24362567,1,Antwerp,1,21.11.2025
24360756,1,Antwerp,0,9.10.2021
24362058,0,Ghent,1,24.10.2025
24361958,0,Brussels,0,2.2.2021
24358524,1,Brussels,0,30.04.2025
24357485,1,Liege,0,13.05.2025
24357445,0,Antwerp,0,24.03.2025
24358027,1,Antwerp,0,9.11.2021
24357261,1,Antwerp,0,23.12.2025
24359715,1,Antwerp,0,29.06.2025
24356959,1,Ghent,0,5.6.2021
24359274,1,Ghent,0,12.7.2021
24358636,0,Brussels,1,24.02.2024
24361519,0,Brussels,0,6.8.2021
24358860,0,Antwerp,1,9.8.2020
24362478,0,Ghent,0,23.12.2025
24358834,1,Brussels,0,29.07.2024
24358256,1,Brussels,1,6.1.2021
24360643,1,Ghent,0,23.06.2025
24361515,0,Liege,0,28.10.2025
24357649,0,Brussels,0,18.10.2025
24358961,0,Brussels,0,7.12.2020
24357462,0,Ghent,0,16.04.2025
24359332,1,Brussels,0,10.1.2021
24359302,0,Liege,0,8.12.2020
24360274,0,Antwerp,0,16.07.2025
24361184,1,Brussels,0,18.01.2025
24360359,1,Ghent,1,12.8.2021
24357221,1,Brussels,0,28.03.2025
24356791,1,Brussels,1,24.03.2025
24361058,0,Ghent,1,16.07.2025
24357461,0,Liege,1,3.10.2020
24358837,0,Liege,0,17.12.2025
24361429,0,Ghent,1,22.03.2025
24357189,0,Antwerp,0,13.03.2025
24357442,1,Brussels,0,24.01.2025
24360781,1,Brussels,0,1.5.2021
24361270,1,Liege,0,22.05.2025
24359156,1,Ghent,1,18.08.2024
24357857,1,Ghent,0,16.12.2025
24362008,1,Antwerp,0,3.7.2021
24358749,0,Ghent,0,2.1.2020
24356909,1,Brussels,1,13.01.2025
24361667,0,Ghent,1,21.06.2025
24362555,1,Ghent,0,16.07.2025
24363088,0,Leuven,0,8.4.2021
24360938,0,Ghent,0,6.2.2021
24357623,0,Brussels,0,24.09.2025
24357161,0,Liege,0,30.06.2024
24361088,1,Ghent,0,7.12.2020
24359384,1,Liege,1,19.01.2025
24363023,0,Leuven,1,11.8.2021
24361510,1,Antwerp,0,19.02.2025
24357738,1,Brussels,1,27.10.2024
24358088,1,Liege,0,11.4.2020
24357521,0,Brussels,1,5.3.2020
24362662,1,Antwerp,0,30.01.2025
24357186,0,Antwerp,1,2.2.2021
24361481,0,Antwerp,0,18.04.2025
24361272,0,Brussels,1,4.4.2020
24356944,0,Brussels,0,4.2.2020
24362287,1,Ghent,0,28.08.2024
24360239,1,Antwerp,0,14.01.2024
24359668,1,Brussels,1,2.11.2021
24361827,0,Brussels,1,15.10.2025
24358006,1,Liege,1,2.6.2020
24361760,1,Liege,0,28.05.2025
24360755,1,Antwerp,0,14.08.2025
24361673,1,Brussels,0,15.02.2024
24361232,0,Liege,1,27.04.2025
24360555,0,Brussels,0,20.07.2025
24357380,0,Brussels,1,21.09.2024
24358915,0,Brussels,0,24.09.2025
24359688,1,Ghent,0,12.12.2021
24361518,1,Antwerp,0,25.02.2025
24359636,1,Antwerp,1,21.10.2025
24357542,1,Antwerp,0,19.07.2025
24359127,1,Ghent,0,7.6.2021
24358883,1,Ghent,0,21.04.2024
24362950,0,Leuven,0,29.11.2025
24358910,1,Liege,1,5.5.2021
24357061,1,Liege,1,8.5.2020
24357749,0,Liege,0,9.2.2021
24362017,0,Brussels,1,1.10.2021
24359297,1,Liege,0,12.1.2020
24361648,1,Brussels,0,26.09.2025
24363032,0,Leuven,0,30.01.2025
24361660,1,Antwerp,0,13.04.2024
24357165,1,Antwerp,1,8.5.2021
24358145,0,Brussels,1,6.10.2020
24358520,1,Liege,0,29.04.2025
24362438,0,Brussels,0,20.11.2025
24360462,0,Ghent,0,6.2.2021
24360636,1,Brussels,0,8.1.2020
24357391,0,Liege,0,29.11.2024
24357704,0,Brussels,0,18.05.2024
24361441,1,Antwerp,0,3.1.2020
24360117,1,Antwerp,1,16.02.2024
24359385,0,Brussels,0,26.04.2025
24361124,1,Brussels,0,1.6.2021
24358143,0,Antwerp,0,26.03.2025
24358927,0,Brussels,1,4.12.2021
24362278,0,Antwerp,1,29.02.2024
24360616,0,Ghent,0,28.04.2024
24357302,0,Antwerp,1,21.03.2025
24357845,1,Antwerp,0,20.07.2025
24357264,1,Antwerp,0,12.9.2021
24360420,1,Antwerp,0,4.7.2020
24360552,0,Liege,0,7.12.2021
24362346,1,Brussels,1,2.7.2021
24362768,1,Leuven,1,19.09.2024
24356934,0,Antwerp,0,23.01.2024
24357556,1,Antwerp,0,19.02.2024
24362918,1,Leuven,0,13.12.2025
24357076,1,Brussels,1,28.12.2025
24357947,0,Ghent,0,7.9.2020
24359778,0,Antwerp,1,25.09.2024
24362852,0,Leuven,1,2.5.2020
24361548,0,Liege,0,9.2.2021
24362067,0,Antwerp,0,28.04.2024
24358564,0,Antwerp,1,3.1.2021
24361193,1,Antwerp,0,11.7.2020
24360114,0,Ghent,0,17.08.2024
24362274,1,Brussels,0,18.03.2025
24358271,0,Liege,0,15.04.2025
24358549,1,Antwerp,1,14.08.2025
24358059,0,Brussels,0,15.04.2025
24357399,0,Antwerp,0,23.07.2025
24357164,1,Liege,1,11.12.2020
24358638,1,Brussels,0,4.4.2021
24357273,1,Brussels,0,24.09.2025
24359466,1,Brussels,1,19.05.2025
24358926,1,Antwerp,0,9.1.2021
24357232,0,Brussels,0,17.03.2025
24357736,1,Liege,1,8.7.2021
24359954,1,Brussels,0,19.07.2025
24362356,0,Antwerp,0,19.04.2025
24359518,1,Ghent,0,17.12.2024
24361992,0,Antwerp,0,17.09.2025
24357240,1,Brussels,0,2.8.2021
24361062,1,Brussels,0,22.09.2025
24360764,0,Brussels,0,22.10.2025
24357251,1,Liege,1,23.05.2025
24358453,1,Antwerp,1,12.1.2021
24359115,1,Brussels,0,29.05.2025
24363011,0,Leuven,1,31.01.2025
24356927,1,Antwerp,1,3.5.2021
24359862,0,Antwerp,0,15.07.2025
24362520,0,Brussels,0,25.02.2024
24361329,0,Brussels,1,1.10.2021
24358043,0,Antwerp,0,5.8.2021
24361610,1,Ghent,1,8.4.2021
24361936,1,Liege,1,19.04.2024
24361070,1,Brussels,1,14.01.2025
24360650,0,Brussels,0,30.11.2025
24361252,0,Antwerp,0,29.05.2025
24362424,0,Antwerp,1,23.11.2025
24357063,1,Antwerp,1,7.4.2021
24362427,1,Brussels,0,24.08.2024
24359126,0,Liege,0,2.8.2021
24356829,0,Ghent,0,5.8.2021
24358385,0,Brussels,0,21.09.2025
24358250,1,Antwerp,0,9.8.2021
24360988,1,Brussels,0,2.8.2021
24360014,0,Brussels,0,10.9.2021
24358547,1,Liege,1,23.09.2024
24358617,1,Brussels,0,6.9.2021
24358604,0,Brussels,0,30.03.2024
24358099,1,Liege,0,16.05.2024
24360123,0,Liege,0,17.01.2024
24358792,0,Brussels,0,2.11.2021
24357503,0,Antwerp,1,23.08.2024
24359480,1,Liege,0,14.10.2025
24361797,1,Brussels,0,26.01.2024
24361311,0,Brussels,0,17.02.2024
24362252,1,Brussels,0,21.09.2024
24359349,0,Ghent,1,28.04.2025
24359418,0,Ghent,0,28.09.2025
24362711,1,Liege,1,18.09.2024
24359843,0,Antwerp,0,19.08.2024
24360920,1,Brussels,0,16.07.2025
24362142,0,Liege,0,17.01.2024
24359203,1,Brussels,0,8.5.2020
24357039,0,Antwerp,0,20.06.2024
24361764,1,Brussels,0,23.06.2025
24360589,1,Brussels,0,8.12.2020
24358418,1,Ghent,1,31.05.2025
24358605,1,Brussels,0,13.01.2025
24358643,1,Brussels,0,17.12.2025
24361436,1,Antwerp,1,12.10.2021
24358650,0,Liege,1,8.6.2020
24360789,1,Liege,0,13.12.2025
24359056,1,Antwerp,1,10.4.2021
24358779,0,Brussels,1,2.5.2020
24359222,1,Liege,1,24.02.2025
24361903,0,Antwerp,1,23.06.2024
24362728,0,Leuven,1,3.2.2020
24357471,1,Ghent,0,16.10.2025
24362687,0,Brussels,1,25.08.2025
24362254,0,Brussels,0,20.01.2024
24363150,0,Leuven,1,9.3.2021
24358967,1,Ghent,0,16.08.2024
24357604,1,Antwerp,0,24.12.2025
24359951,0,Ghent,0,24.01.2024
24362364,1,Liege,0,11.4.2020
24363141,0,Leuven,0,18.07.2025
24361486,1,Brussels,0,14.11.2025
24359551,1,Ghent,0,6.12.2020
24358838,0,Brussels,0,30.07.2025
24356874,1,Antwerp,0,2.3.2020
24360625,1,Ghent,0,9.10.2020
24357301,0,Antwerp,0,9.7.2021
24360701,1,Ghent,1,7.10.2021
24361286,0,Antwerp,0,5.12.2021
24358854,1,Ghent,0,6.6.2020
24359076,1,Antwerp,0,30.04.2025
24363029,0,Leuven,0,7.3.2021
24359253,1,Brussels,0,11.4.2021
24359208,0,Antwerp,1,20.02.2025
24358577,0,Brussels,1,29.07.2025
24360364,1,Antwerp,0,11.7.2021
24361474,0,Brussels,0,15.10.2025
24356884,1,Antwerp,1,28.10.2025
24358865,1,Antwerp,0,27.09.2025
24358134,0,Brussels,1,19.11.2025
24360830,1,Ghent,0,16.01.2025
24362884,1,Leuven,0,31.10.2024
24357748,1,Brussels,1,9.5.2021
24358227,1,Antwerp,1,20.10.2024
24357534,1,Brussels,1,20.03.2024
24362964,0,Leuven,0,14.07.2025
24361835,0,Brussels,0,14.05.2024
24362435,0,Brussels,0,19.04.2025
24360473,0,Brussels,0,17.01.2025
24358954,1,Antwerp,0,16.12.2025
24357935,1,Antwerp,0,8.12.2021
24358232,0,Antwerp,0,28.03.2024
24359503,0,Liege,1,24.02.2024
24360989,1,Antwerp,0,31.01.2025
24360065,1,Liege,1,3.11.2021
24360877,0,Antwerp,0,23.11.2024
24362156,0,Antwerp,0,28.09.2024
24361734,0,Ghent,0,4.7.2021
24360742,0,Ghent,0,21.09.2024
24360362,0,Ghent,0,17.11.2025
24361923,1,Brussels,1,21.06.2025
24357109,0,Antwerp,0,23.06.2025
24360608,1,Ghent,0,10.3.2021
24362455,1,Brussels,0,28.07.2025
